coefficients,x_known,y_known,z_known,e_known,z_func_known
"[0.2327382358334109, 1.4552623436823953, 0.38254997343937613, 0.15972231870920356, 1.5932530966389975, 0.3624695259963244, 0.4335320079249811, 1.7299748571272562, 0.6076520949003199, 0.21448425655235906, 1.5394332363795997, 0.3485050123427098]","[1.38, 1.38, 1.38, 1.38, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.87, 1.87, 1.87, 1.87]","[-0.61, -0.27, 0.32, 0.5, -0.82, -0.56, -0.33, -0.2, 0.0, 0.25, 0.35, 0.54, 0.8, -0.74, -0.61, -0.4, -0.06, 0.11, 0.28, 0.47, 0.74, -0.55, -0.41, 0.24, 0.67]","[0.1830238726790451, 0.16032295271049596, 0.08222222222222222, 0.1801470588235294, 0.15087719298245614, 0.24496644295302014, 0.18543046357615894, 0.2226148409893993, 0.13519553072625698, 0.09711286089238845, 0.08055555555555556, 0.2748917748917749, 0.537712895377129, 0.24719101123595505, 0.058823529411764705, 0.11954459203036052, 0.05, 0.03908045977011494, 0.05555555555555555, 0.12372634643377002, 0.38461538461538464, 0.0, 0.06527415143603134, -0.066167290886392, 0.22638680659670166]","[0.05063266216121765, 0.033522471776341364, 0.03322046735527896, 0.042173203725765385, 0.04140590839773522, 0.039713560010441365, 0.03264660503459267, 0.033458703561524604, 0.03311942447600729, 0.050989399656151464, 0.037146683762355776, 0.03163021105188941, 0.02940746636545651, 0.07262713007045289, 0.07656369099481983, 0.04324830322139784, 0.04993746088859545, 0.04790970236640112, 0.06289679062417323, 0.03785923116715268, 0.034839293358295255, 0.05439282932204212, 0.05098864065258762, 0.03525583136113427, 0.03771488187096906]","[0.23874158837254694, 0.18261845141034602, 0.11381890591536238, 0.18510161221922494, 0.19437791431389964, 0.22797233520800486, 0.18550390803287184, 0.14932592195353533, 0.09917501273299321, 0.08590714085758241, 0.10778582175051588, 0.2104085938013863, 0.5199617676930589, 0.1731653291138874, 0.1703559621743766, 0.13238468126846026, 0.04837485093944925, 0.027847002049423027, 0.041737469185488686, 0.11653189749342052, 0.3704555898430878, 0.1138436711819885, 0.08162136167424584, 0.000783522608818798, 0.23127542871749548]"
"[0.47, 1.7055855726082327, 0.6552816937766871, 0.27, 1.533199980702716, 0.40406433373786516, 0.09, 1.4605696789012648, 0.5514565184333895, 0.59, 1.752042203804806, 0.5635765168699713]","[1.25, 1.25, 1.25, 1.25, 1.41, 1.41, 1.41, 1.41, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.82, 1.82, 1.82, 1.82, 1.82]","[-0.83, -0.29, 0.18, 0.44, -0.85, -0.35, 0.04, 0.63, -0.77, -0.52, -0.36, -0.24, 0.09, 0.16, 0.43, 0.51, 0.71, -0.6, -0.37, 0.0, 0.4, 0.72]","[0.031180400890868598, 0.24563758389261744, 0.1696969696969697, 0.09455587392550144, -0.021645021645021644, 0.3349875930521092, 0.24349881796690306, 0.2768361581920904, 0.08391608391608392, 0.2743362831858407, 0.34724857685009486, 0.3825242718446602, 0.2857142857142857, 0.19826338639652677, 0.15762273901808785, 0.3322734499205087, 0.36384439359267734, 0.23469387755102042, 0.3684210526315789, 0.24941176470588236, 0.09533468559837728, 0.3885135135135135]","[0.03335420661122093, 0.03551466617132894, 0.038360391079224, 0.053288940097302916, 0.032889877471410575, 0.046935447790641946, 0.04715820979365738, 0.04170025180948516, 0.04166462190260513, 0.03693132436513081, 0.04085003874904003, 0.040713900716497796, 0.04527612078902768, 0.03728661682082399, 0.03549493307626341, 0.03760717286210601, 0.03150709587817328, 0.06943352362703226, 0.030468344368690396, 0.03321576117069403, 0.04483260046377569, 0.03787107507576503]","[0.03210744664695495, 0.2466554284774995, 0.16317960779115304, 0.1782134315246972, -0.010421245263319723, 0.2940390002140622, 0.21558985201314584, 0.3138338145734563, 0.12818553412209266, 0.33307587248786663, 0.35728825605677694, 0.33922692807260885, 0.22379462915558457, 0.2020692132948236, 0.19136179239446846, 0.22272735447091319, 0.4022869704945975, 0.3088519346260917, 0.36723932927235103, 0.2554876074334102, 0.16857665702426308, 0.3847241014343459]"
"[0.4371103030999702, 1.6140831697992688, 0.5520696902931064, -0.38160423286505335, 1.5348288386472886, 0.6029727831879188, 0.10407388169046908, 1.5986807938097483, 0.3761501929879153, -0.15957995192538593, 1.5358439031426663, 0.36199218038767406]","[1.22, 1.22, 1.22, 1.22, 1.22, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.74, 1.74, 1.74, 1.74, 1.85, 1.85, 1.85, 1.85]","[-0.68, -0.32, -0.16, 0.38, 0.63, -0.62, -0.44, -0.36, -0.06, 0.23, 0.55, 0.6, -0.76, -0.06, 0.02, 0.44, -0.79, -0.38, 0.37, 0.73]","[0.4282178217821782, 0.22142121524201855, 0.24926686217008798, 0.21293800539083557, 0.15816993464052287, 0.30472103004291845, 0.22115384615384615, 0.29161747343565525, 0.22674418604651161, 0.2795969773299748, 0.23741007194244604, 0.18781725888324874, 0.4562334217506631, 0.23839009287925697, 0.22540473225404734, 0.22, 0.4922048997772829, 0.2897196261682243, 0.32577903682719545, 0.20599250936329588]","[0.03179119486081602, 0.03129495975581651, 0.03708328645161601, 0.05072672426718653, 0.035699952797900225, 0.06239652701108788, 0.06762065343387219, 0.03286693233435156, 0.05251209921748557, 0.048186913842477204, 0.04757012891347681, 0.06997913674823618, 0.03240679483220548, 0.038210152226251085, 0.03438107277598024, 0.03687042949883512, 0.04108046145333309, 0.06542679929826636, 0.05032100973047403, 0.059886505832676844]","[0.37939418329495134, 0.24444379376566117, 0.22176497574487794, 0.19428682161157593, 0.1508222037743136, 0.4183098795447409, 0.32195056856567883, 0.2954956065064967, 0.2579523259229307, 0.2638126602692081, 0.24027896776636368, 0.22839086454535512, 0.5201533818993522, 0.25776209210447665, 0.25612333874451715, 0.24841818877739755, 0.506552085636007, 0.2947402687248723, 0.23249535668065122, 0.16874035703273785]"
"[0.019105457201096653, 1.6570922325039072, 0.2931631469551179, 0.08024292024460593, 1.5901982266585808, 0.5540252265429317, -0.37828805258171366, 1.7275112213380142, 0.25102564147298706, 0.00382109144021933, 1.4483068601085043, 0.41771111305614705]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.66, 1.66, 1.66, 1.66, 1.66, 1.88, 1.88, 1.88, 1.88, 1.88]","[-0.59, -0.43, -0.14, 0.09, 0.52, 0.75, -0.72, -0.4, -0.06, 0.2, 0.48, 0.71, -0.79, -0.38, -0.03, 0.47, 0.56, -0.6, -0.44, -0.05, 0.29, 0.63]","[0.018518518518518517, 0.12368421052631579, 0.05603448275862069, 0.13138686131386862, 0.03587443946188341, -0.022026431718061675, -0.22033898305084745, 0.10393258426966293, 0.16690856313497823, 0.22362869198312235, 0.06329113924050633, 0.04942166140904311, -0.25028312570781425, 0.20645905420991925, 0.2755244755244755, 0.13097072419106318, 0.10124333925399645, -0.11163895486935867, 0.05197505197505198, 0.2786885245901639, 0.23745819397993312, -0.0136986301369863]","[0.06802971383996548, 0.03599528872802373, 0.04635089499800757, 0.05988850628411044, 0.03346092401059343, 0.04692093913497323, 0.06349465253568698, 0.03727362417160796, 0.03756255607767992, 0.06331190648388442, 0.032413374194629196, 0.03238759579030696, 0.03258160513524533, 0.033230082168717694, 0.03595035939182453, 0.0389153137951282, 0.041928421333907166, 0.04843235466134172, 0.04553444685349801, 0.03549672320484089, 0.0397234083897641, 0.04777736485554281]","[-0.019189068548670706, 0.023641944934680015, 0.072376911641893, 0.08524276477581967, 0.05041796022815701, 0.001454976087145868, -0.10278660111417999, 0.07613901323937448, 0.16357778730119052, 0.16037622833077705, 0.09023055530404486, -0.018309613078369886, -0.27233869620673695, 0.16993042930298308, 0.31355968639071113, 0.14930071937405978, 0.07397589343923672, -0.02998953181105583, 0.10303512407871998, 0.26518875879476983, 0.22017446895615905, 0.0028700056656910024]"
"[0.19423967254689614, 1.4076541882349483, 0.6759723198802481, 0.6978240087795898, 1.7424990768864013, 0.4871588476981651, -0.17985154865453346, 1.4467433756653578, 0.5765283724979213, 0.2086277964392588, 1.6110448088489737, 0.48608011482108493]","[1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.49, 1.49, 1.49, 1.49, 1.73, 1.73, 1.73, 1.73, 1.73, 1.73, 1.73, 1.73, 1.8, 1.8, 1.8, 1.8]","[-0.57, -0.44, -0.04, 0.18, 0.43, 0.66, -0.44, -0.43, 0.09, 0.56, -0.67, -0.48, -0.32, -0.1, 0.02, 0.39, 0.58, 0.84, -0.51, -0.24, 0.37, 0.8]","[-0.0022675736961451248, -0.0022624434389140274, 0.19900497512437812, 0.10233393177737882, 0.26980942828485455, 0.33029612756264237, 0.03058823529411765, 0.041176470588235294, 0.16736401673640167, 0.34743875278396436, -0.22629969418960244, -0.14097496706192358, 0.046875, 0.05476673427991886, 0.17904993909866018, 0.24081632653061225, 0.3449074074074074, 0.5575757575757576, -0.15789473684210525, 0.07462686567164178, 0.2901023890784983, 0.5172413793103449]","[0.04761892519292673, 0.033633553620285264, 0.04887788163498644, 0.042148914564141944, 0.030495784150624563, 0.03185431794729536, 0.04848442709017575, 0.05418661920431844, 0.04509379545919837, 0.03129154366551707, 0.03808867105862007, 0.035935201136405956, 0.0441455939542801, 0.04497014120539415, 0.03433625228295795, 0.06200748792427235, 0.03193306947806754, 0.03231261303980743, 0.037242606492764584, 0.04604694996532126, 0.05590828068650153, 0.03388301272003569]","[-0.05538323999538174, 0.028510051879765515, 0.16724963395455103, 0.20378982026658085, 0.24808001432019666, 0.319416161253157, -0.005829197178955949, 0.0006526136862122606, 0.19719090286726085, 0.33069575836906634, -0.25749953267888936, -0.08116167355349801, 0.023868814758493888, 0.12319597375933418, 0.16384389412587824, 0.2825271819032611, 0.36962924237989475, 0.5574413760017203, -0.11241986954026659, 0.05499941722619256, 0.26922003890901924, 0.5161101330846225]"
"[0.1212383281517127, 1.5475375522830068, 0.6119611013520938, -0.2233337623847339, 1.7422827318728589, 0.5960670764612765, 0.44028656012990397, 1.5889953971958435, 0.4526717741460529, -0.44028656012990397, 1.615822964246557, 0.7286982508539495]","[1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.46, 1.46, 1.46, 1.46, 1.46, 1.61, 1.61, 1.61, 1.61, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[-0.82, -0.49, -0.26, -0.03, 0.23, 0.4, 0.83, -0.78, -0.22, 0.02, 0.39, 0.72, -0.69, -0.35, 0.25, 0.82, -0.71, -0.53, -0.21, -0.02, 0.27, 0.53, 0.69]","[0.35129740518962077, -0.01046337817638266, -0.16367713004484305, -0.08523908523908524, -0.05172413793103448, 0.14741035856573706, 0.11242603550295859, 0.3816046966731898, -0.13043478260869565, -0.12179487179487179, -0.022452504317789293, 0.11242603550295859, 0.2567287784679089, -0.006578947368421052, -0.07666666666666666, 0.1794871794871795, 0.16685330347144456, -0.10086455331412104, -0.05089820359281437, -0.1553398058252427, -0.006349206349206349, -0.03139013452914798, 0.06918238993710692]","[0.029577701942555205, 0.03866011717862195, 0.03303093055653763, 0.04543012954154257, 0.04636169210383969, 0.062429886926243815, 0.03821769600306478, 0.04088975812982731, 0.04407563494519146, 0.03244268465481262, 0.04154810527448376, 0.07643539200612956, 0.03109609653604221, 0.057352692242006634, 0.04070467258645339, 0.052509240874413984, 0.03299462060604601, 0.053409039318600915, 0.03864101193937781, 0.0688275439024351, 0.039840150593733026, 0.06693195324555871, 0.05594285597801294]","[0.35107493794979017, -0.01250004505507674, -0.09693322647716994, -0.08786467228100729, -0.014729689545796992, 0.043026399410143294, 0.1039506378248432, 0.34004353602615045, -0.12309127343456087, -0.10344783881446959, 0.027717718919605096, 0.12006067474942406, 0.21074504794351948, -0.09362051130166722, -0.034327239067085416, 0.12040088705932415, 0.22763936919215266, 0.025351722817107986, -0.11532022624512205, -0.10526692230437322, -0.02049290679894802, 0.065072452883404, 0.09437311339639515]"
"[-0.23, 1.6367817007717842, 0.5692649653790194, 0.29, 1.4840982614098444, 0.296215498567511, -0.67, 1.7274765132156888, 0.40711426413522, -0.13, 1.6373753624526373, 0.2811727516880898]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.4, 1.4, 1.4, 1.4, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.92, 1.92, 1.92, 1.92, 1.92, 1.92, 1.92, 1.92]","[-0.7, -0.51, -0.42, -0.14, 0.07, 0.13, 0.32, 0.63, 0.78, -0.6, -0.01, 0.05, 0.75, -0.83, -0.32, -0.18, 0.14, 0.3, 0.8, -0.69, -0.63, -0.24, -0.05, 0.12, 0.32, 0.56, 0.72]","[-0.3848009650180941, -0.23809523809523808, -0.1425598335067638, 0.02247191011235955, 0.07098381070983811, 0.058385093167701865, 0.09283819628647215, 0.035211267605633804, -0.0989345509893455, -0.4782608695652174, 0.028169014084507043, 0.18575851393188855, 0.017241379310344827, -0.7513966480446927, -0.06770833333333333, 0.053811659192825115, 0.2425249169435216, 0.22571819425444598, -0.22697795071335927, -0.4439252336448598, -0.31185270425776757, 0.01567398119122257, 0.15272244355909695, 0.21077654516640254, 0.118562874251497, 0.020942408376963352, -0.27205882352941174]","[0.03205710031685872, 0.04739174776458279, 0.031928586643109644, 0.052986510188488364, 0.03520021543112197, 0.03518524501763918, 0.05128019119290185, 0.05930228621325088, 0.03882231220369286, 0.040947117025519265, 0.05931553565364259, 0.038659700029223726, 0.04641693393708338, 0.024659782168022122, 0.0509139281245918, 0.04728276512041724, 0.03954016555515164, 0.036031816324800715, 0.03507414806340268, 0.04331288003524004, 0.03223096829805948, 0.05598237313026847, 0.0360145288528184, 0.038915024822117825, 0.03436233219778493, 0.051153229812390094, 0.058346833062773155]","[-0.3699307632565692, -0.2385236870923797, -0.18135015605195798, -0.032306971431461294, 0.04263229994521819, 0.05701777989317815, 0.07896666803718712, 0.02581338904735758, -0.04567763553423956, -0.4384126669300246, 0.08395281055488384, 0.11633443599832685, -0.020697431837179266, -0.7515848423977456, -0.1211832540197216, 0.02010177565971421, 0.2258156026141106, 0.2455564411574508, -0.19901467536731796, -0.3832015251673554, -0.317333311864158, 0.03243510318994242, 0.13399793177053426, 0.17386958186908769, 0.1475799108152623, -0.006345813650923467, -0.1938160604496321]"
"[0.37, 1.7353342477222404, 0.29141645193467663, -0.49, 1.690252417069714, 0.5694567594417843, -0.07, 1.7265566802883274, 0.49773487262286453, -0.77, 1.4880039623300254, 0.5220065832035105]","[1.35, 1.35, 1.35, 1.35, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.64, 1.64, 1.64, 1.64, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86]","[-0.62, -0.1, 0.15, 0.59, -0.8, -0.59, -0.44, -0.15, -0.08, 0.25, 0.37, 0.54, 0.84, -0.56, -0.39, 0.05, 0.59, -0.65, -0.41, -0.28, 0.21, 0.3, 0.71]","[0.17302052785923755, 0.19504643962848298, 0.3098159509202454, 0.24125230202578268, 0.5371900826446281, 0.1906721536351166, 0.11678115799803729, 0.1414141414141414, 0.2796486090775988, 0.44685714285714284, 0.4509415262636274, 0.38968481375358166, -0.144, 0.46798029556650245, 0.4121863799283154, 0.5951595159515951, 0.4922048997772829, 0.5211608222490931, 0.45454545454545453, 0.3883495145631068, 0.5574043261231281, 0.5273972602739726, 0.2744405182567727]","[0.0377144677883193, 0.05457283843360607, 0.037236066619522716, 0.0416465290585959, 0.031303781601802645, 0.03635754714405473, 0.031112227781116226, 0.04974688560903321, 0.036737298089595714, 0.030243179989215063, 0.02809885811637252, 0.03485840671235736, 0.04425525957442799, 0.06202631107699492, 0.038569919477921086, 0.026653981111653832, 0.04108046145333309, 0.02967765959885647, 0.060052569006892396, 0.0642047942489991, 0.03386624412617004, 0.03515747669501895, 0.03300216650522834]","[0.19622443009846957, 0.17665249183012988, 0.3109552147460483, 0.2520976571724986, 0.5527649921616012, 0.24519613741040808, 0.16589789228235113, 0.22334493318832582, 0.2600865149479624, 0.4202560012633567, 0.4322029924087484, 0.36227292892961993, -0.1308948366134986, 0.4470939213396326, 0.382190850565487, 0.5325842719529068, 0.4867312694096688, 0.536750867717045, 0.40817761594070345, 0.40818819120792044, 0.5499879777665225, 0.5580926933537232, 0.292938346945212]"
"[-0.019030029925360285, 1.647045080688243, 0.3720955560287625, -0.33112252070126896, 1.7337766706456246, 0.44343211181362263, 0.2930624608505484, 1.4495287171562314, 0.7093902139799095, -0.3158984967609807, 1.4994939261394173, 0.37343762250914275]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.65, 1.65, 1.65, 1.65, 1.98, 1.98, 1.98, 1.98]","[-0.75, -0.6, -0.33, -0.12, 0.26, 0.55, 0.65, -0.68, -0.54, -0.4, -0.24, -0.06, 0.16, 0.3, 0.53, 0.68, -0.8, -0.19, 0.15, 0.71, -0.76, -0.42, 0.38, 0.46]","[0.13333333333333333, 0.0851063829787234, -0.06518282988871224, -0.06609195402298851, -0.029239766081871343, 0.01390644753476612, -0.00878293601003764, 0.01282051282051282, -0.12684365781710916, -0.15789473684210525, -0.1206896551724138, -0.11707317073170732, -0.08250825082508251, 0.009174311926605505, 0.038901601830663615, -0.07432432432432433, 0.27370689655172414, -0.14552736982643524, -0.022727272727272728, -0.20833333333333334, 0.24281984334203655, 0.0199203187250996, -0.07852193995381063, -0.12737127371273713]","[0.0361888053081285, 0.05933308142755551, 0.03978781557441853, 0.03782202449368483, 0.04413220074339282, 0.035552468494846744, 0.0354204511035677, 0.056609198832620965, 0.03809456264036164, 0.037242606492764584, 0.0532137850284376, 0.034681369721010095, 0.040483716902403724, 0.0391014487010508, 0.047800277312538955, 0.03346498598464374, 0.03157306343851143, 0.036150216648408014, 0.05328641176874814, 0.05335743193153174, 0.04956833307739334, 0.06310691556745433, 0.03387646189964664, 0.05163391457662511]","[0.14201148118144474, -0.004495332919064406, -0.11760040460878636, -0.11299250562340774, -0.024119958492567366, 0.002312711285884284, -0.016408137729834075, 0.09187175650453178, -0.04108254227603003, -0.11266049308051858, -0.1365064280466482, -0.11335721755907245, -0.05332995871836216, -0.019117026277950564, -0.010524213142317069, -0.06094698289648354, 0.31143982993012925, -0.11874886412122537, -0.07074899710324233, -0.1346424406004705, 0.2197684526696458, -0.0013573758631557273, -0.08218534152342362, -0.08801062999746342]"
"[0.5296258859596603, 1.7883691720977313, 0.5505633706585307, -0.449897257965733, 1.573469818508212, 0.4867117791958104, -0.43850745396660046, 1.601192031082703, 0.5010995591948864, -0.0284745099978312, 1.4161911285729623, 0.3794526653240569]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.4, 1.4, 1.4, 1.4, 1.4, 1.68, 1.68, 1.68, 1.68, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88]","[-0.85, -0.2, -0.03, 0.46, 0.79, -0.76, -0.36, -0.16, 0.36, 0.6, -0.53, -0.18, 0.29, 0.78, -0.81, -0.47, -0.24, -0.04, 0.04, 0.28, 0.51, 0.82]","[0.3415730337078652, 0.3706896551724138, 0.3177914110429448, 0.12210526315789473, -0.08672086720867209, 0.4547537227949599, 0.45789473684210524, 0.5053304904051172, 0.3157894736842105, 0.1180931744312026, 0.6069182389937107, 0.6554809843400448, 0.41625207296849087, -0.05788423153692615, 0.5491803278688525, 0.5641891891891891, 0.5081967213114754, 0.5363321799307958, 0.5402298850574713, 0.40441176470588236, 0.31666666666666665, -0.0783132530120482]","[0.03150401905239218, 0.030487935353173835, 0.0332126189904578, 0.0322015087045891, 0.03667183058963403, 0.030142826326142312, 0.04560506694991304, 0.02817552915081614, 0.054419091570296785, 0.03268507603145137, 0.03151445338714482, 0.02525805692815488, 0.03702749217852285, 0.04460179582815658, 0.05350045838174475, 0.03393382268918066, 0.04931451728025411, 0.03510606254809752, 0.045110071997982816, 0.0392121662113218, 0.06122779264837654, 0.0386883406521094]","[0.3258429688382852, 0.3962853409992768, 0.36921485934764486, 0.1575339316090746, -0.11463563604504536, 0.44297460489548, 0.509590827226342, 0.4964106384808356, 0.28574362147175725, 0.08948163751681275, 0.5844082781574707, 0.5908617165988933, 0.4097012028692597, -0.047079449923640784, 0.48028592017826505, 0.5647496751149556, 0.5701451303103376, 0.5385467787994358, 0.5160500666336424, 0.41334715304548636, 0.26325151878855574, -0.023698715979931593]"
"[0.33, 1.7951412155240138, 0.656635857561608, -0.95, 1.4137057916228177, 0.6211886940504059, -0.75, 1.6738873335728082, 0.3795149392869872, 0.53, 1.6020160257553142, 0.5932310462777903]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.68, 1.68, 1.68, 1.68, 1.68, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94]","[-0.79, -0.45, 0.06, 0.29, 0.63, -0.82, -0.61, -0.25, -0.17, 0.1, 0.26, 0.54, 0.64, -0.56, -0.24, -0.07, 0.2, 0.56, -0.74, -0.54, -0.41, -0.2, 0.13, 0.32, 0.44, 0.76]","[0.41222366710013003, 0.6431535269709544, 0.3756260434056761, 0.09154929577464789, -0.3565217391304348, 0.23684210526315788, 0.5723270440251572, 0.7422577422577422, 0.734860883797054, 0.47782002534854245, 0.21548387096774194, -0.2090032154340836, -0.3621867881548975, 0.7250859106529209, 0.7259786476868327, 0.6213991769547325, 0.23529411764705882, -0.2210953346855984, 0.3545586107091172, 0.581056466302368, 0.7062937062937062, 0.6576819407008087, 0.275, 0.13291925465838508, -0.12096774193548387, -0.38213399503722084]","[0.032854481701247926, 0.04932547256493796, 0.03786684948177126, 0.03411556455126609, 0.05030032268682071, 0.049839368743745546, 0.03754638653560947, 0.02118029365280897, 0.02743775820341657, 0.03127392414256529, 0.03507718128508595, 0.03201549825555024, 0.044486970027707025, 0.04036987164551908, 0.029009600911125467, 0.035540015784679524, 0.046229720470198576, 0.031058357244817654, 0.03557036180633134, 0.03473483689749321, 0.041860123406925194, 0.027654356433517772, 0.062060957936532046, 0.03493263209051821, 0.06303374689501745, 0.03255027815147024]","[0.3812970288405525, 0.6910579918433, 0.3721434922365381, 0.07139192046623012, -0.3802757603339051, 0.23856067726227279, 0.6297670740459897, 0.7620158770203274, 0.7193851282427421, 0.4417941283562635, 0.21113444314990254, -0.23324823792772015, -0.386280074012144, 0.6741168412291045, 0.7720387454166098, 0.6615431654346606, 0.3340328099730113, -0.23258143361632844, 0.34221911956500484, 0.5905397950171086, 0.6573485580682339, 0.6370332545898945, 0.3755031950362013, 0.15226230112034628, 0.0019450921987356762, -0.36698914548556705]"
"[-0.017915178025436112, 1.7583324854944034, 0.6401432442462853, -0.5553705187885195, 1.6479856144700322, 0.3198685567765352, 0.06568898609326575, 1.6012182189214397, 0.7076545328228785, -0.34038838248328607, 1.619060309519901, 0.46758160486451666]","[1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.56, 1.56, 1.56, 1.56, 1.56, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94]","[-0.78, -0.47, -0.28, -0.2, 0.18, 0.28, 0.54, 0.71, -0.58, -0.22, -0.09, 0.45, 0.67, -0.72, -0.53, -0.27, -0.07, 0.33, 0.41, 0.71, -0.76, -0.57, -0.31, -0.18, 0.07, 0.31, 0.56, 0.77]","[0.350104821802935, 0.09448818897637795, 0.004464285714285714, -0.07627118644067797, -0.0015408320493066256, -0.0031545741324921135, -0.18257956448911222, -0.24110671936758893, 0.3340857787810384, -0.021686746987951807, -0.01761252446183953, -0.10242085661080075, -0.395, 0.4489571899012075, 0.23462414578587698, 0.07508532423208192, 0.047619047619047616, -0.046632124352331605, -0.18765432098765433, -0.330188679245283, 0.4199134199134199, 0.09403973509933775, 0.062146892655367235, 0.07930367504835589, -0.05450941526263627, -0.15616438356164383, -0.16176470588235295, -0.3411214953271028]","[0.04288902880608774, 0.03123242784918098, 0.0334073223326666, 0.03747282831265746, 0.03925338700188255, 0.05616531616806594, 0.04023933221368483, 0.04314392564327736, 0.031665340417648104, 0.034702343329179396, 0.044230533745646984, 0.042926249346125225, 0.03248028248029872, 0.029604740505749166, 0.03280631901695457, 0.04119300683892446, 0.046471432045168244, 0.03215611924904733, 0.03451222463351072, 0.0648283450445728, 0.05971333828882572, 0.03623244545439749, 0.0335496556472478, 0.043841435033212826, 0.03143462269712695, 0.03655756738757384, 0.05983531872892992, 0.045437543799251315]","[0.3182794256242505, 0.06782977667615475, 0.003999926897222085, -0.009798371409325955, -0.035815989976411375, -0.047495922284531526, -0.12770933253746944, -0.24169462972288316, 0.2662351892132461, 0.032878170151695106, -0.00702221279718658, -0.1891826262304031, -0.37816835446233205, 0.4465999686009431, 0.22577297178232153, 0.056713362273016675, -0.011257665214512982, -0.13231478443271164, -0.17274807663245714, -0.43588252437255165, 0.338633060530956, 0.15916998291610282, 0.029460911085692484, -0.002051878618831839, -0.03505807977126911, -0.074411624089681, -0.17539548543578265, -0.3463205999091432]"
