coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.39, 1.6697877045764762, 0.67907800946548, -0.07, 1.6163557347615216, 0.2782033246433091, -0.47, 1.7291585990801235, 0.39577926552263054, -0.57, 1.7133806667562461, 0.729851423085949]","[1.33, 1.33, 1.33, 1.33, 1.33, 1.46, 1.46, 1.46, 1.46, 1.71, 1.71, 1.71, 1.71, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88]","[-0.85, -0.41, -0.16, 0.32, 0.65, -0.49, -0.39, 0.12, 0.54, -0.81, -0.42, 0.25, 0.67, -0.8, -0.31, -0.16, 0.24, 0.29, 0.72]","[-0.23297491039426524, -0.18461538461538463, -0.12679738562091503, -0.02358490566037736, -0.17253521126760563, -0.2710084033613445, -0.20979765708200213, -0.04806201550387597, -0.1826086956521739, -0.4636363636363636, -0.2990936555891239, 0.09927360774818401, -0.2964244521337947, -0.39072847682119205, -0.13941480206540446, -0.1111111111111111, 0.015544041450777202, 0.03723404255319149, -0.30241187384044527]","[0.0411684774127642, 0.04976656172632161, 0.0358632555962282, 0.034330588845139245, 0.041329822487990525, 0.03119729918059217, 0.03190749647483638, 0.0393294580143023, 0.06482934333853203, 0.042239612018116615, 0.052448881319055285, 0.04896371020666802, 0.032435412606858255, 0.037454857097582374, 0.04108183162646188, 0.055211554999994805, 0.03598643927766684, 0.05153530152615146, 0.04105625487205713]","[-0.247576393413383, -0.2274698059025889, -0.12355414673247257, -0.014336564309922764, -0.2003900674687401, -0.25319236074860063, -0.21091436441744485, 0.0026618872970297844, -0.11905998607762107, -0.345591152262836, -0.21606230322080228, 0.044476541866656116, -0.2954399212390702, -0.3455209571392225, -0.1603043630810485, -0.07452448694592173, 0.047233782883450495, 0.041266719673960894, -0.3422410005213329]"
"[-0.21, 1.6067690795383376, 0.6953489397416295, 0.69, 1.4269461605461538, 0.723676109919176, -0.51, 1.5069066283121528, 0.3650587815447513, 0.79, 1.6691053166511898, 0.5868577098398893]","[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.72, 1.72, 1.72, 1.72, 1.72, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83]","[-0.69, -0.59, -0.17, -0.08, 0.17, 0.41, 0.73, -0.71, -0.53, -0.34, -0.05, 0.2, 0.35, 0.45, 0.65, -0.65, -0.36, 0.16, 0.24, 0.52, -0.73, -0.55, -0.39, -0.05, 0.0, 0.28, 0.56, 0.67]","[-0.3764705882352941, -0.208, 0.13765182186234817, 0.1450980392156863, 0.06457925636007827, -0.0861244019138756, -0.03225806451612903, -0.49885057471264366, -0.0036496350364963502, 0.13875598086124402, 0.17302052785923755, 0.019867549668874173, -0.029227557411273485, -0.052781740370898715, -0.015280135823429542, -0.2524271844660194, 0.21337946943483277, 0.05223880597014925, 0.04076086956521739, -0.19747235387045814, -0.337696335078534, -0.13341493268053856, 0.11583924349881797, 0.1724137931034483, 0.0641025641025641, -0.12941176470588237, -0.14218009478672985, -0.13019390581717452]","[0.05024264348239778, 0.06186229869637888, 0.044563832577141686, 0.03577245734634076, 0.044145053547773296, 0.03445721616276875, 0.05412485341689898, 0.02938347538009227, 0.04271759838729567, 0.03425116171283114, 0.0377144677883193, 0.03638654289615846, 0.032294730755006815, 0.03771683081211716, 0.04119947165025459, 0.03370849689313314, 0.03317962024445104, 0.06100131840852017, 0.03682985540749986, 0.03896376307885549, 0.03405341479587402, 0.0346728098110494, 0.04829434156405374, 0.06913517436672625, 0.04612994608497067, 0.062095833435282834, 0.03407172565218232, 0.03689938304869143]","[-0.3545315191509025, -0.1788766532543402, 0.11461754085400848, 0.1118236659410102, 0.0462906859435369, -0.0291158661270986, -0.0051914787054597455, -0.44225695204530147, -0.056896078117376514, 0.14735869226596496, 0.1770147306379805, 0.05652884641528386, -0.02709676972345057, -0.07139288551105527, -0.09755285497138538, -0.2552248840200171, 0.1250962373604053, 0.03121369058685282, -0.014504039417596565, -0.12154569438611959, -0.40164829032732313, -0.06458045529236717, 0.08682167102374932, 0.09486230977799687, 0.07393098430740913, -0.06801825336672296, -0.12826036257006965, -0.09240534306629206]"
"[0.15, 1.479102296671555, 0.6528237223380684, -0.63, 1.6543060975610848, 0.7157900469621669, 0.05, 1.6354645297127324, 0.3728236011570654, -0.73, 1.4783304935616963, 0.645318111175615]","[1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91]","[-0.8, -0.55, -0.17, 0.21, 0.5, 0.63, -0.76, -0.48, -0.32, -0.03, 0.01, 0.4, 0.57, 0.76, -0.74, -0.46, -0.27, -0.11, 0.13, 0.25, 0.55, 0.84, -0.85, -0.51, -0.34, -0.17, 0.01, 0.35, 0.47, 0.82]","[0.36627906976744184, 0.09546165884194054, -0.01845018450184502, 0.13636363636363635, 0.10772357723577236, -0.024291497975708502, 0.3271889400921659, 0.05466237942122187, 0.033210332103321034, 0.014251781472684086, 0.03418803418803419, 0.14836795252225518, 0.1260229132569558, -0.10789766407119021, 0.3474320241691843, 0.05138339920948617, 0.04740406320541761, 0.10743801652892562, 0.1466275659824047, 0.11456859971711457, 0.08108108108108109, -0.25316455696202533, 0.43812709030100333, 0.15076923076923077, 0.016548463356973995, 0.04075235109717868, 0.0790273556231003, 0.06719367588932806, 0.10569105691056911, -0.24363636363636362]","[0.03547517235012088, 0.03937872513498727, 0.06073533384662254, 0.034262652792927686, 0.03169332902332637, 0.04497885070093179, 0.04535948062617071, 0.056620018055608186, 0.06071216568486153, 0.03445877578918578, 0.06533382974426657, 0.03809224612221679, 0.04013313003703965, 0.03315715929563556, 0.051540937549187586, 0.044396696862088594, 0.03355788864460921, 0.06391035407403979, 0.037878110518384175, 0.03736122906168641, 0.042307877533914726, 0.03441937390662896, 0.05198548333338781, 0.05483594102280153, 0.04861500581559575, 0.0322985557596448, 0.03886213409813502, 0.06272737328606616, 0.0400980384024226, 0.03376642266771246]","[0.3740088517995672, 0.07598016192388199, 0.019874267496900286, 0.1334419006084574, 0.11805551774891547, 0.0361884454391837, 0.3401385963213371, 0.04423901444862913, 0.0030737150866030627, 0.05870603289294467, 0.07229698347549234, 0.1445223455970007, 0.0776973397964098, -0.12517722001404832, 0.3220719882863922, 0.04763948079330732, 0.008855517325974144, 0.03093430257425342, 0.09733436652880097, 0.12149398711077129, 0.06661512246797986, -0.27285527015920275, 0.47147556618245673, 0.08087679175499116, 0.023837336309483814, 0.02351670300870716, 0.05544736067404595, 0.09627834843557138, 0.07273863575725881, -0.22920918907740734]"
"[0.29849516267865883, 1.4442432188846217, 0.4040924383368778, 0.09949838755955293, 1.466828611047202, 0.6052644589418799, -0.01421405536565042, 1.5876542144299886, 0.3031604968514402, -0.41220760560386216, 1.449123696321242, 0.2677494170278602]","[1.21, 1.21, 1.21, 1.21, 1.21, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.69, 1.69, 1.69, 1.69, 1.69, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.56, -0.43, 0.01, 0.42, 0.76, -0.78, -0.64, -0.41, -0.27, 0.09, 0.1, 0.31, 0.47, 0.74, -0.72, -0.18, -0.14, 0.17, 0.53, -0.77, -0.5, -0.47, -0.21, -0.05, 0.21, 0.42, 0.51, 0.69]","[0.017094017094017096, 0.06224066390041494, 0.25161290322580643, 0.391025641025641, 0.25833333333333336, 0.27521008403361347, 0.04, 0.04567307692307692, 0.10652920962199312, 0.382830626450116, 0.39148073022312374, 0.5566037735849056, 0.6926503340757239, 0.3805970149253731, 0.09906542056074766, 0.16831683168316833, 0.14805194805194805, 0.4166666666666667, 0.367047308319739, 0.013123359580052493, 0.05620608899297424, 0.06557377049180328, 0.07446808510638298, 0.15403422982885084, 0.14046121593291405, 0.15337423312883436, 0.19047619047619047, 0.1525]","[0.03773705311048814, 0.0371182943146851, 0.054968933951597604, 0.030083554372021367, 0.04409421468309101, 0.031158638038564675, 0.04710272462041518, 0.03463258334834788, 0.05828745945350537, 0.03146538464596572, 0.041443106921247384, 0.05705807366147012, 0.03403900274072445, 0.03994272747373231, 0.04302109985362045, 0.0566288782226254, 0.03564035033931515, 0.0414926923508046, 0.03757051604795549, 0.036223058183127384, 0.034165201278605506, 0.03414564617861118, 0.03252584086113732, 0.03454690047701096, 0.0453329320833761, 0.05472957345409055, 0.061840771624919015, 0.0349418042965729]","[0.05053329597928338, 0.041326001026386616, 0.2601995094695876, 0.4596491825112032, 0.3090540694346293, 0.2392855824681044, 0.06552262952542601, 0.006167659465208519, 0.06891763691724731, 0.3811084768281452, 0.3901127197297423, 0.5440414989773875, 0.5832654055750712, 0.38737528147259087, 0.13572568297176768, 0.13721529964935766, 0.1614287422484408, 0.3628802800644458, 0.45205666813648626, 0.0795141104798971, 0.06185386972438918, 0.06291237120538311, 0.0889661751703114, 0.1140083513450345, 0.15452163271944136, 0.17467091290350617, 0.1768492557012159, 0.16492743359772227]"
"[-0.09727089653443298, 1.670535044048958, 0.4503928750958801, -0.25500748550918917, 1.4746611020022682, 0.4344744711567206, -0.1393339869277013, 1.6218351751374982, 0.2542417570017432, -0.25500748550918917, 1.4849096772287282, 0.45228086647571253]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.66, 1.66, 1.66, 1.66, 1.82, 1.82, 1.82, 1.82]","[-0.53, -0.37, 0.0, 0.26, 0.54, -0.8, -0.42, -0.19, 0.0, 0.14, 0.39, 0.82, -0.59, -0.16, 0.07, 0.66, -0.49, -0.17, 0.17, 0.72]","[-0.025089605734767026, -0.08627450980392157, -0.025078369905956112, -0.0070126227208976155, -0.16535433070866143, 0.0712166172106825, -0.05179282868525897, -0.05930470347648262, -0.006031363088057901, 0.1111111111111111, 0.017356475300400534, -0.41414141414141414, -0.034722222222222224, 0.05905511811023622, 0.06569343065693431, -0.23373493975903614, -0.08108108108108109, 0.027972027972027972, 0.05370843989769821, -0.20398009950248755]","[0.059849587802740724, 0.0441156392383475, 0.03957792748273884, 0.03744937345806906, 0.06188183893059934, 0.038420757276025994, 0.04457228121582324, 0.04514196991880663, 0.03473080385798164, 0.05051809922003507, 0.036533700680340744, 0.05281588913474909, 0.041641541743274335, 0.044290391348431504, 0.049219810196083624, 0.04772834721165442, 0.05793244721372784, 0.04179573968759792, 0.03570831326411939, 0.0398669453518387]","[-0.02950523971853122, -0.0391029758568783, -0.0036072658428845266, -0.0005205176527973972, -0.09184880373901505, 0.04312205398851324, -0.036621355568388386, -0.01220139022070339, 0.013433952376886443, 0.020944735386904268, -0.021438790725623262, -0.39642474030927893, -0.04233003304835321, -8.780462301204242e-05, 0.02713713085779602, -0.20378827027009644, -0.050685182211579895, -0.02032496817489132, 0.004609882184235087, -0.2241543146647224]"
"[-0.49937789103006286, 1.7150874640093874, 0.4285296231224695, 0.0392769127776454, 1.4081767581233977, 0.5727007469016929, 0.49937789103006286, 1.4422048907170846, 0.335812064291704, 0.4208240654747721, 1.400244317286447, 0.45150573212467743]","[1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.69, 1.69, 1.69, 1.69, 1.87, 1.87, 1.87, 1.87]","[-0.71, -0.42, -0.15, 0.17, 0.44, 0.63, -0.84, -0.59, -0.32, -0.16, 0.04, 0.25, 0.32, 0.49, 0.76, -0.53, -0.42, 0.17, 0.58, -0.6, -0.2, 0.38, 0.5]","[-0.14093959731543623, -0.3229166666666667, -0.5057803468208093, -0.6716417910447762, -0.5823008849557522, -0.38562091503267976, -0.1950920245398773, -0.36616702355460384, -0.5662650602409639, -0.6135265700483091, -0.6869565217391305, -0.757679180887372, -0.7446808510638298, -0.6455696202531646, -0.2350230414746544, -0.4841628959276018, -0.3877551020408163, -0.7454545454545455, -0.5589225589225589, -0.3380281690140845, -0.5235378031383737, -0.5642458100558659, -0.5372069317023446]","[0.04682625389123837, 0.06830251438106406, 0.03279350000733311, 0.034210476846428986, 0.03420204618884634, 0.03045222891787791, 0.03435539807132469, 0.04306067903472755, 0.0452351247449774, 0.027443071242716232, 0.047917081334869535, 0.026959781031364375, 0.021244235884516318, 0.028641041078237138, 0.038095283764849795, 0.03398132505952207, 0.049770493115500726, 0.028422063153989655, 0.034023302895886176, 0.04559818784372271, 0.032179688277532335, 0.03562756517170461, 0.026929301340245605]","[-0.12842327155310546, -0.2977776307898039, -0.5053042826896883, -0.6604351048742505, -0.5884695525257214, -0.3637196607497366, -0.21734289738220458, -0.30406284443720505, -0.49522843572930875, -0.6151315227123741, -0.7320289807340116, -0.7721516558980722, -0.7584407175361487, -0.652607692283918, -0.2200078839525315, -0.38453401218153116, -0.4460476863130337, -0.7397800120861183, -0.5636372495977471, -0.35890124866228007, -0.49480706744105357, -0.5963389306872007, -0.5532352628937981]"
"[0.019379411808613526, 1.5001561912831107, 0.4097502620895537, -0.2906911771292029, 1.7373042743777338, 0.2590471173185816, -0.381128432236066, 1.5109702281592126, 0.3342889906502041, 0.08397745117065862, 1.713338545065785, 0.31335998861011455]","[1.24, 1.24, 1.24, 1.24, 1.24, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.77, 1.77, 1.77, 1.77, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.8, -0.38, 0.14, 0.22, 0.74, -0.72, -0.49, -0.22, 0.07, 0.27, 0.41, 0.81, -0.8, -0.09, 0.38, 0.75, -0.68, -0.47, -0.39, -0.2, 0.2, 0.34, 0.42, 0.7]","[-0.03523693803159174, 0.17464788732394365, 0.16602316602316602, 0.08588957055214724, -0.15268225584594222, 0.1267123287671233, 0.28842105263157897, 0.3296398891966759, 0.36077481840193704, 0.04691358024691358, -0.020785219399538105, -0.4778481012658228, 0.14678899082568808, 0.2463768115942029, -0.027190332326283987, -0.49044585987261147, 0.20146520146520147, 0.2960609911054638, 0.32360742705570295, 0.3064516129032258, -0.03783783783783784, 0.0, -0.13428571428571429, -0.3626760563380282]","[0.03483616154097724, 0.03695254123135956, 0.06127463048517838, 0.055180211779178534, 0.0366531031533485, 0.041046748860510615, 0.04393328186667386, 0.04968982861441211, 0.04589285158552965, 0.049635687977090164, 0.04804655110520537, 0.03494256571745622, 0.047372547313053244, 0.03517879172126227, 0.05494464904515109, 0.049179991093869065, 0.04191854504486921, 0.03404809905087147, 0.0344582597066142, 0.04274095379077996, 0.05195029584047484, 0.03880752628531665, 0.03745411186541235, 0.039102296278144065]","[-0.0812241595216752, 0.149962485034637, 0.152668341652387, 0.12942419510672343, -0.14561004810728986, 0.17007873713794064, 0.30174200946137736, 0.3191495281081745, 0.20374061525183676, 0.0611520252623979, -0.06203908649583367, -0.48162510634673805, 0.20710810621169146, 0.23351716288259367, -0.10362791285919506, -0.44110196273024765, 0.2601264350645133, 0.29368439377086986, 0.28832093002832354, 0.24143942864739482, 0.024097806419088916, -0.07656537072834875, -0.13716068762179545, -0.35459812696220633]"
"[-0.4540806865691108, 1.632205968962051, 0.6985644761276448, -0.15922309788787004, 1.4419112412156454, 0.3142234855479694, 0.46587499011636047, 1.6222804055231577, 0.39130655238624656, 0.5130522043053589, 1.7361798150037768, 0.344762609504566]","[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.58, 1.58, 1.58, 1.58, 1.58, 1.69, 1.69, 1.69, 1.69, 1.69, 1.99, 1.99, 1.99, 1.99]","[-0.72, -0.46, -0.25, -0.13, 0.21, 0.34, 0.5, 0.65, -0.79, -0.31, -0.08, 0.32, 0.71, -0.64, -0.47, -0.12, 0.18, 0.76, -0.58, -0.14, 0.03, 0.68]","[0.04, -0.14731369150779897, -0.24087591240875914, -0.2505854800936768, -0.3969631236442516, -0.4432624113475177, -0.4609164420485175, -0.3385518590998043, 0.05263157894736842, -0.14769975786924938, -0.4726166328600406, -0.7695167286245354, -0.3392265193370166, 0.05331882480957562, 0.057777777777777775, -0.37648327939590076, -0.6578947368421053, -0.3459715639810427, 0.0213903743315508, -0.3137485311398355, -0.4074074074074074, -0.36627906976744184]","[0.057688820407423826, 0.04117634806566582, 0.03134088526972957, 0.046849375392081304, 0.04274781719805931, 0.03774490794378863, 0.032579077204473755, 0.04162507708660589, 0.04408988508333637, 0.03441283302646299, 0.03969032046007187, 0.0389377543666675, 0.03127008293604389, 0.03294003360414405, 0.06655529792402577, 0.030427737096730224, 0.03863372249444154, 0.06459144944059195, 0.051696938021168995, 0.03254865036628977, 0.035150874903806785, 0.05016946986506398]","[-0.0022848642466039783, -0.11225619084231682, -0.2260769197331308, -0.2903266408068067, -0.4207159422669653, -0.43369743957618206, -0.40813500261397845, -0.3330657281754289, 0.0668514279667502, -0.16049570805923977, -0.4118729514062131, -0.694186720387141, -0.35916171561036675, 0.0690692734140725, -0.005689887091813068, -0.3611524307035017, -0.6465738356429209, -0.22452923663522145, -0.027377116643928782, -0.27302248245971056, -0.4014103536594056, -0.3042464507247553]"
"[0.7712511646453769, 1.6231336267922645, 0.5806137438553967, 0.7076428211694695, 1.7122128960440879, 0.7307529802126279, -0.11926564401732631, 1.7732807056392033, 0.5755308888382019, -0.21467815923118738, 1.7531660161626237, 0.30811692023807247]","[1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.5, 1.5, 1.5, 1.5, 1.5, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9]","[-0.76, -0.52, -0.21, -0.09, 0.21, 0.53, 0.61, -0.6, -0.28, 0.0, 0.19, 0.82, -0.67, -0.54, -0.36, -0.08, 0.11, 0.21, 0.5, 0.68, -0.79, -0.59, -0.3, -0.14, 0.01, 0.26, 0.42, 0.59, 0.84]","[0.18550106609808104, 0.22897800776196636, 0.3496402877697842, 0.39655172413793105, 0.5891089108910891, 0.6391437308868502, 0.6376470588235295, 0.21686746987951808, 0.31521739130434784, 0.5432230522945571, 0.7392344497607656, 0.7983193277310925, 0.21739130434782608, 0.20176730486008837, 0.33136094674556216, 0.488, 0.6529680365296804, 0.7372549019607844, 0.811373092926491, 0.8239277652370203, 0.22741433021806853, 0.13353115727002968, 0.2510729613733906, 0.42782152230971127, 0.47440273037542663, 0.6674259681093394, 0.7614906832298136, 0.75, 0.7056778679026651]","[0.04537428694456908, 0.035011900988332054, 0.035538036551963914, 0.03811838931004015, 0.028427227986142656, 0.030073693668529626, 0.037366428102169384, 0.053575993221993204, 0.06996264516571006, 0.02742815813254803, 0.023291691751553805, 0.02468920258576548, 0.033016551926832755, 0.03758720747759684, 0.0513198556385056, 0.03903475374586088, 0.029548421248536013, 0.029916721323936992, 0.021768983268834745, 0.02692448421556731, 0.05435210928025971, 0.03817361226877897, 0.0317068514560599, 0.03274351020727164, 0.05142813831905272, 0.03554145377487016, 0.022845197093780002, 0.03044514377796592, 0.024118737439124266]","[0.16067649851214164, 0.23457176617190895, 0.35620334830148237, 0.40583488072206575, 0.5218338323318565, 0.6100140686955887, 0.6228418159653838, 0.2215694550326568, 0.37027137188286846, 0.5550750808372922, 0.674569209250325, 0.7548530013084881, 0.17956962227522438, 0.2040979176765251, 0.2916959005871304, 0.499261952615668, 0.6494435449346649, 0.7200970810132893, 0.8469529074098908, 0.8340007814364446, 0.15431094802472986, 0.15847207150385434, 0.29539121951496494, 0.4082201692420513, 0.5207721182048078, 0.6881909080068863, 0.759321211200025, 0.7839118211594904, 0.6868705971789342]"
"[-0.05713029411472359, 1.6084638789412409, 0.6020464572271785, 0.30088621567087764, 1.646504567966395, 0.4232597532111599, -0.07998241176061303, 1.5107077580317971, 0.5300370828676647, 0.3694425686085459, 1.4003380753267816, 0.5675411770801329]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.84, 1.84, 1.84, 1.84, 1.84]","[-0.85, -0.47, -0.02, 0.3, 0.72, -0.66, -0.52, -0.21, -0.07, 0.19, 0.55, 0.81, -0.79, -0.53, -0.3, 0.02, 0.27, 0.52, 0.77, -0.67, -0.42, 0.01, 0.4, 0.81]","[-0.23076923076923078, 0.08433734939759036, 0.05995203836930456, -0.05459770114942529, 0.08735332464146023, -0.2505263157894737, -0.050100200400801605, 0.014285714285714285, 0.011494252873563218, 0.07834101382488479, 0.002331002331002331, 0.19490445859872613, -0.30976430976430974, -0.044642857142857144, -0.0887218045112782, -0.026422764227642278, 0.02606310013717421, -0.03859649122807018, 0.16596931659693165, -0.13385826771653545, -0.027888446215139442, 0.024390243902439025, 0.11213517665130568, 0.21911037891268534]","[0.041640920150828216, 0.06314664552731018, 0.048882125952527535, 0.03784836448259645, 0.0359698808648522, 0.04441992357861984, 0.04470993061536621, 0.0487900243113611, 0.06189435697917408, 0.04785400911010365, 0.04828032379068768, 0.03500704664311232, 0.0390123452876414, 0.0667486963257564, 0.038625412208507064, 0.03186770540683658, 0.037024455544721314, 0.059190750547725726, 0.03682773396192547, 0.043968536624740186, 0.06309488947576487, 0.06982225223615092, 0.038945897763727366, 0.03960244450737899]","[-0.2921574848518884, -0.00023661518968855883, -0.0014406882775171836, -0.05197025732519786, 0.052923829980267595, -0.16586781437734102, -0.0731529641920654, 0.000635062603854218, -0.002611166093588419, -0.023673402309929543, 0.019048687651048727, 0.18891634443438923, -0.2986152627368615, -0.08306522897463672, -0.010686683504373722, -0.010072527999370248, -0.022929568726092326, 0.013384148471788, 0.15454217441989096, -0.16623299032008323, -0.045204184306694595, -0.010678988590322468, -0.004713289896046867, 0.16958779596426793]"
"[0.23, 1.5208351021017767, 0.6469128817608208, 0.81, 1.6474317005427153, 0.7290985639776103, -0.67, 1.414251458882359, 0.34121421159264537, -0.35, 1.4676882097347808, 0.7280635738566896]","[1.33, 1.33, 1.33, 1.33, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.74, 1.74, 1.74, 1.74, 1.74, 1.74, 1.74, 1.74, 1.74, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.48, -0.04, 0.01, 0.82, -0.72, -0.54, -0.21, -0.04, 0.19, 0.49, 0.72, -0.75, -0.59, -0.48, -0.11, -0.07, 0.18, 0.39, 0.51, 0.81, -0.65, -0.49, -0.06, 0.27, 0.51, 0.66]","[0.03861003861003861, 0.4733257661748014, 0.4821763602251407, 0.08816120906801007, -0.41456582633053224, -0.11868686868686869, 0.33152173913043476, 0.4813614262560778, 0.6057007125890737, 0.5337837837837838, 0.2403560830860534, -0.3811764705882353, -0.1111111111111111, -0.1127633209417596, 0.3099121706398996, 0.33955223880597013, 0.46355685131195334, 0.5355892648774796, 0.48078920041536866, 0.24271844660194175, -0.27526132404181186, -0.15301391035548687, 0.12658227848101267, 0.2947845804988662, 0.3632760898282695, 0.37209302325581395]","[0.043904715732473294, 0.02967785262651328, 0.037946984782837284, 0.04999313809880727, 0.034056617377087, 0.03528229280900314, 0.04918060484194334, 0.035287455296708535, 0.03877968242582339, 0.04915072214178556, 0.03738938092718302, 0.03171016719992086, 0.06625386599999376, 0.03497714660952874, 0.03367783090127522, 0.04062717909475734, 0.04784313062004786, 0.028846840137820826, 0.028255652073627104, 0.03022709765588146, 0.032763382925576096, 0.03885109574058081, 0.03221723676386443, 0.032175504603430584, 0.03386254136174176, 0.03165120193250957]","[-0.02393845305441336, 0.4864939852108238, 0.5224583951931215, 0.05195617981759368, -0.40779460941337375, -0.12676980225292253, 0.3182696909251493, 0.48445060655176025, 0.6088895208935995, 0.5444680795351605, 0.2769454023185866, -0.37910797903091403, -0.20291129353947118, -0.07973605474833846, 0.2959642505081332, 0.3292019921605885, 0.4829273713241494, 0.518499062954591, 0.49020471806927735, 0.22927749991075227, -0.21905657560210606, -0.123759328884766, 0.17090038222273052, 0.3487757893285269, 0.4006113043174492, 0.3840890157735447]"
"[0.11209993479439609, 1.5357286078780044, 0.4720921872670762, -0.5341232187262402, 1.4589382349557711, 0.5934097269509392, 0.42861739774327917, 1.4997332491809616, 0.41486384966683126, -0.13847639004013634, 1.6640234836389014, 0.7218348798949434]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87]","[-0.82, -0.65, -0.39, -0.19, -0.03, 0.23, 0.31, 0.63, 0.71, -0.68, -0.45, -0.34, 0.01, 0.29, 0.55, 0.82, -0.6, -0.39, -0.1, 0.16, 0.55, 0.68, -0.85, -0.5, -0.36, 0.05, 0.32, 0.37, 0.79]","[0.5366120218579234, 0.2781954887218045, 0.09571788413098237, -0.010135135135135136, -0.12855209742895804, -0.1115702479338843, -0.09795918367346938, -0.17796610169491525, -0.1260053619302949, 0.4203935599284436, 0.2188449848024316, 0.07516339869281045, -0.11273792093704246, -0.20199501246882792, -0.09163346613545817, -0.03245749613601236, 0.2504854368932039, 0.07454289732770746, -0.08108108108108109, -0.08140947752126367, -0.08565310492505353, -0.07023411371237458, 0.5409836065573771, 0.13526570048309178, 0.05938242280285035, -0.08874458874458875, -0.06432748538011696, -0.0658682634730539, -0.02654867256637168]","[0.027896129312118143, 0.04808636940384665, 0.035325725896971596, 0.0410976358693167, 0.03648037562136387, 0.045170752252328764, 0.031790192274200546, 0.03202766393357248, 0.05136534359037893, 0.038376471780921455, 0.038039071111737266, 0.04030825795427948, 0.03801999476238472, 0.04890823038962546, 0.03628870709730727, 0.039293342777399674, 0.04266048047067879, 0.03739858967643304, 0.04379281376254303, 0.034742106579574744, 0.03260075053353501, 0.057688680377660256, 0.048157417331632583, 0.034433005566028754, 0.04865101200174052, 0.032767784536479896, 0.03412844630970233, 0.04457968200468473, 0.035543374047298876]","[0.5643938940237876, 0.33846451069786226, 0.08951839828974334, -0.03225789144808443, -0.09204464692891473, -0.12925695665378925, -0.12806790116473393, -0.07806770816429866, -0.05684460563096937, 0.3997167674341878, 0.14107101275011105, 0.05077766712762012, -0.11354551901564432, -0.13475103950323142, -0.0901263849714706, 2.6510820633057353e-05, 0.252111747434065, 0.08116215513550668, -0.05494500171647107, -0.09886456463400482, -0.07118400234845257, -0.046943925775367844, 0.49452662811392334, 0.14822735080994254, 0.05973524751099816, -0.07225254626314243, -0.08328886251658002, -0.08086537657976897, -0.032227426410385854]"
