coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.31649294347567264, 1.786556305526102, 0.2818181249827963, 0.06329858869513454, 1.7129634181674125, 0.6375522940861795, -0.2420240155990438, 1.7134191328323518, 0.3986102367311822, -0.10053305263344896, 1.4676168839934827, 0.48193959610457554]","[1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.53, 1.53, 1.53, 1.53, 1.72, 1.72, 1.72, 1.72, 1.72, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83]","[-0.58, -0.29, -0.05, 0.04, 0.34, 0.69, -0.67, -0.19, 0.4, 0.45, -0.78, -0.43, -0.06, 0.28, 0.62, -0.77, -0.37, -0.25, 0.03, 0.48, 0.75]","[-0.20418848167539266, -0.06267029972752043, -0.10326086956521739, 0.020070838252656435, 0.0, -0.0539609644087256, -0.3880597014925373, -0.24720893141945774, -0.27340823970037453, -0.19908466819221968, -0.5408388520971302, -0.46715328467153283, -0.30205949656750575, -0.3051519154557464, -0.35911602209944754, -0.5910224438902744, -0.4507042253521127, -0.4540229885057471, -0.29914529914529914, -0.38850574712643676, -0.5316698656429942]","[0.05008649753650257, 0.03683811765235871, 0.051849940065807336, 0.03435348509190391, 0.03971507353947688, 0.03383434036888507, 0.03560583693716948, 0.03869662283947969, 0.05886720707790835, 0.04687891054359814, 0.039519557738492535, 0.030839191433124545, 0.03224548396765384, 0.034612066154818516, 0.049052787066403876, 0.028483982260367618, 0.03058248488511905, 0.047762075740558727, 0.05093183227078579, 0.04417996853127744, 0.03710562694256347]","[-0.14366543145404345, -0.0816661591770409, -0.033897591448455666, -0.020390691676583077, -0.0070543215062245646, -0.0858335298825493, -0.380160146224242, -0.22821404478011942, -0.18786726331712617, -0.19926423294881418, -0.5653391613442893, -0.43118963650879066, -0.32478500750843037, -0.3055103012054552, -0.4054555371279607, -0.5639444112863418, -0.4156328332308273, -0.3792607857714943, -0.3230203833232822, -0.36038729847324164, -0.48889458232702593]"
"[0.13, 1.72748495188515, 0.6618269458892025, 0.81, 1.5507385926765613, 0.32482836805796006, 0.25, 1.4768145926110137, 0.7170779847384077, -0.35, 1.4886460514817117, 0.6633746775232501]","[1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.4, 1.4, 1.4, 1.4, 1.4, 1.73, 1.73, 1.73, 1.73, 1.73, 1.73, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93]","[-0.68, -0.48, -0.35, -0.2, 0.14, 0.31, 0.48, 0.67, -0.65, -0.31, 0.01, 0.18, 0.59, -0.83, -0.33, -0.17, 0.27, 0.45, 0.84, -0.81, -0.53, -0.28, -0.19, 0.13, 0.29, 0.51, 0.78]","[-0.4882154882154882, -0.4479166666666667, -0.3211267605633803, -0.1836734693877551, 0.09931506849315068, 0.36200716845878134, 0.5182849936948297, 0.6225854383358098, -0.5866666666666667, -0.328, 0.011583011583011582, 0.2760084925690021, 0.6950819672131148, -0.5165876777251185, -0.33414932680538556, -0.19113573407202217, 0.41904761904761906, 0.5215215215215215, 0.8227146814404432, -0.21108742004264391, -0.30985915492957744, -0.2045889101338432, -0.05099150141643059, 0.13297872340425532, 0.14814814814814814, 0.3708542713567839, 0.4806800618238022]","[0.05064053143941493, 0.037253137911321905, 0.03554163604091526, 0.03221610795644796, 0.04117571179384512, 0.039462127617516704, 0.030369325329133043, 0.030165156384332644, 0.026994283802773716, 0.04878294784040833, 0.04393452995624504, 0.03131612853807702, 0.02910864495709041, 0.03403225798106847, 0.03297460592236116, 0.051661242918031605, 0.06265548632423415, 0.026995259706780256, 0.029918659485944094, 0.04513524100991265, 0.03989394620552308, 0.04280203390947951, 0.03758653597582378, 0.051113054165985154, 0.042558285222875455, 0.029441486290460707, 0.03447434093112356]","[-0.44822525948206704, -0.39303083327679944, -0.31591007068799626, -0.19668873614001695, 0.14151156513220509, 0.31719078836946196, 0.4774806901473225, 0.6201768528129008, -0.5529626654141101, -0.33825679673661263, 0.012270059264282897, 0.22098007479565554, 0.6769316900112334, -0.5246631220899582, -0.32736680902905224, -0.17435999900222524, 0.3280637007416245, 0.5252464125186596, 0.825254582958232, -0.2584809967971626, -0.2721883447066018, -0.17126242487624085, -0.1167956330791447, 0.1180938635485583, 0.24121124078458966, 0.3919925786791816, 0.5114903619508241]"
"[0.47874471854453876, 1.6966444978581758, 0.43818376155635386, 0.004835805237823624, 1.6782481507284874, 0.5665385760612658, 0.26596928808029935, 1.4304685720879047, 0.44047347407306603, 0.1015519099942961, 1.784184380102912, 0.5081365962833477]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.53, 1.53, 1.53, 1.53, 1.53, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86]","[-0.67, -0.4, -0.09, 0.0, 0.31, 0.6, -0.71, -0.44, -0.06, 0.41, 0.77, -0.8, -0.56, -0.27, -0.03, 0.16, 0.29, 0.58, 0.7, -0.83, -0.46, -0.21, 0.1, 0.38, 0.83]","[0.33047210300429186, 0.24647887323943662, 0.2074074074074074, 0.23809523809523808, 0.13357400722021662, 0.23934426229508196, 0.4434782608695652, 0.4074074074074074, 0.33568904593639576, 0.27848101265822783, 0.5520833333333334, 0.5374732334047109, 0.4738878143133462, 0.4008438818565401, 0.33663366336633666, 0.29591836734693877, 0.3296500920810313, 0.40210526315789474, 0.44282238442822386, 0.4397496087636933, 0.3263707571801567, 0.32339449541284404, 0.3205574912891986, 0.3231939163498099, 0.5170068027210885]","[0.04372142080983567, 0.04066455366013315, 0.0595346823087349, 0.04624961010061483, 0.05954575295761479, 0.055595563100075726, 0.04825436924382234, 0.03382394514660618, 0.05599447424902865, 0.04411454991157139, 0.0601735334719317, 0.027592990982557047, 0.03872809393772141, 0.0595101020526888, 0.033126628050568215, 0.06822951661924274, 0.028648675509753287, 0.02970577397959989, 0.03127284247099544, 0.03552909455097573, 0.048299601565413346, 0.03204455041649463, 0.039536577136490246, 0.058353377805160145, 0.04992184251748463]","[0.3207403851541942, 0.23269266250819398, 0.16748304865362507, 0.1586169484635832, 0.17326595736881917, 0.264720533797171, 0.47525106612173484, 0.3862472136341268, 0.29541733843803675, 0.31746690548564194, 0.49846200815267044, 0.5196252704511118, 0.446822625979622, 0.3636638303138238, 0.3171055730686208, 0.30552575756819267, 0.31482238315743455, 0.3998458970931601, 0.4659542512048915, 0.4692433638187313, 0.41299824601975466, 0.3639789815472178, 0.32268150421895647, 0.33127758150164616, 0.503701868636845]"
"[0.97, 1.5588567346007673, 0.6825393921330978, -0.11, 1.5623871284977096, 0.4557551812481989, -0.53, 1.6541962158798773, 0.5923720985564653, 0.71, 1.7471665404648986, 0.4311777777512992]","[1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.63, 1.63, 1.63, 1.63, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.81, -0.54, -0.3, -0.17, 0.05, 0.09, 0.31, 0.48, 0.75, -0.77, -0.64, -0.39, -0.13, 0.02, 0.23, 0.4, 0.62, 0.67, -0.59, -0.25, 0.01, 0.76, -0.83, -0.51, -0.41, -0.28, -0.05, 0.23, 0.45, 0.49, 0.68]","[0.3871297242083759, 0.8134715025906736, 0.8137931034482758, 0.7663230240549829, 0.6936416184971098, 0.6306695464362851, 0.4954954954954955, 0.26037735849056604, 0.3842887473460722, 0.5342465753424658, 0.7734470158343484, 0.9400749063670412, 0.8862019914651493, 0.7387755102040816, 0.5782312925170068, 0.334841628959276, 0.24050632911392406, 0.31894484412470026, 0.8663171690694627, 0.9587155963302753, 0.6970873786407767, 0.35732647814910024, 0.2677165354330709, 0.7983193277310925, 0.8378378378378378, 0.7892561983471075, 0.7002881844380403, 0.35141800246609123, 0.2996389891696751, 0.29774127310061604, 0.20461699895068206]","[0.0294680550472537, 0.029602903620750794, 0.024131135445655948, 0.026630635757155432, 0.038724658134775464, 0.02550263449732937, 0.03687046265121618, 0.059310619214802525, 0.042539407449110236, 0.02744053051984577, 0.02212189995477201, 0.020866902131498548, 0.01747365545281371, 0.04305718767286979, 0.0388510899917459, 0.04481942360111765, 0.04127613327822397, 0.04641265710539942, 0.018082908035171843, 0.00962987070570438, 0.0315941860984387, 0.03348478893455539, 0.03490383971867902, 0.022538055305064385, 0.02838098704487085, 0.01973676597540866, 0.027097764583847207, 0.032875083746996936, 0.05732346865266613, 0.030588850190012826, 0.03170780625795386]","[0.40680441974978043, 0.7575630906667767, 0.8156149960790615, 0.7775873138406098, 0.6466435834450622, 0.6178258547040247, 0.4587437734487949, 0.36314267198945926, 0.3372876188873772, 0.5120457376849071, 0.7703945652055553, 0.9614119034200921, 0.8600681189514969, 0.723126734666172, 0.5050000267885477, 0.3570284054429308, 0.2804748531071559, 0.2900392883812788, 0.8474119708875337, 0.9452684953914333, 0.7317093340710707, 0.3338951140409539, 0.25035725790024815, 0.7723693557906874, 0.8133423631906072, 0.8026908370969703, 0.6602248865155788, 0.40166803515512084, 0.2454839774344404, 0.22939800540715458, 0.23227956597395275]"
"[-0.17, 1.404112034563758, 0.7392642306657473, -0.71, 1.5904806425397755, 0.3611023605299945, 0.23, 1.6645724954578909, 0.3083904352819541, 0.03, 1.7688413210945542, 0.39639114471353165]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.88, 1.88, 1.88, 1.88]","[-0.74, -0.39, -0.07, 0.19, 0.52, 0.8, -0.68, -0.55, -0.46, -0.28, 0.04, 0.22, 0.44, 0.62, 0.82, -0.83, -0.48, -0.2, 0.21, 0.4, 0.61, -0.79, -0.4, 0.25, 0.61]","[0.34438775510204084, 0.081374321880651, -0.17197452229299362, -0.24902216427640156, -0.3440514469453376, -0.42926239419588874, 0.5442359249329759, 0.3576158940397351, 0.2009132420091324, 0.02208835341365462, -0.2688679245283019, -0.28888888888888886, -0.49318801089918257, -0.5891758917589176, -0.6095808383233533, 0.7077625570776256, 0.24299065420560748, -0.034383954154727794, -0.38602520045819017, -0.49557522123893805, -0.5578947368421052, 0.48444444444444446, 0.12404287901990811, -0.34216335540838855, -0.400278940027894]","[0.033529553559626744, 0.04238329833586858, 0.03515977659259068, 0.03497042821689316, 0.03073986909255218, 0.03140663977059346, 0.03071549062977527, 0.053738108875025635, 0.03309792219170212, 0.0316784818051844, 0.03307563586219462, 0.053941273471573306, 0.03210943451093675, 0.02833796580109908, 0.027433342219426, 0.047737493894032965, 0.06630979199087096, 0.03782817705769266, 0.031221496409407218, 0.028888042970278034, 0.026925891718681993, 0.058321468517058814, 0.038830794132917706, 0.04414816109999848, 0.034223336752572504]","[0.34476178504533245, 0.0863829436099489, -0.11643992878255276, -0.2529393862311366, -0.38359938811278, -0.4520200035191165, 0.48601395301908384, 0.3278764341328861, 0.22414942720195066, 0.03200159302209598, -0.25344642919155624, -0.3786950602442389, -0.49338133918159344, -0.5532542414429882, -0.5811504991520932, 0.7106768444957794, 0.2527105215983211, -0.05425584778488397, -0.3874038126780833, -0.48772581698874573, -0.5539000805382477, 0.4750622158205338, 0.10510526555024917, -0.3212244246349834, -0.4180653375440257]"
"[-0.5729011302422963, 1.409816633473089, 0.5830488250371969, -0.1609272837759259, 1.749794132652219, 0.5141044133429389, 0.46990766862570366, 1.5620131516518927, 0.541514737123971, 0.5085302167319259, 1.791063803180007, 0.41643052583588547]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]","[-0.75, -0.41, -0.27, 0.01, 0.12, 0.57, 0.67, -0.69, -0.51, -0.33, 0.07, 0.35, 0.55, 0.78, -0.84, -0.4, -0.15, 0.05, 0.27, 0.36, 0.68, -0.81, -0.44, -0.42, -0.05, 0.03, 0.33, 0.63, 0.64]","[-0.061224489795918366, -0.28895612708018154, -0.36034732272069464, -0.5675675675675675, -0.5523465703971119, -0.5612903225806452, -0.4750733137829912, -0.05409153952843273, -0.2987910189982729, -0.34972067039106147, -0.6312849162011173, -0.6990049751243781, -0.6273584905660378, -0.24618736383442266, -0.24299065420560748, -0.2481977342945417, -0.36926605504587157, -0.5656108597285068, -0.6782496782496783, -0.6588419405320813, -0.5454545454545454, -0.0975609756097561, -0.14619883040935672, -0.09465020576131687, -0.3662551440329218, -0.41732283464566927, -0.5496828752642706, -0.5077355836849508, -0.34328358208955223]","[0.0582117750510085, 0.037236301416104914, 0.03548607698696472, 0.030266095924215773, 0.05008704575277172, 0.0297289513237423, 0.03369488214685418, 0.03718742321944906, 0.039660126170827606, 0.031315576160765426, 0.03346749596236015, 0.025220225160641256, 0.03781850039914773, 0.04523942074451259, 0.04688810357581427, 0.03108736376870185, 0.03147087230169963, 0.05547346009914879, 0.02636193420882923, 0.029759792049707228, 0.05387770582812107, 0.04154007879635993, 0.037825118939507886, 0.03193101712245681, 0.029846265378893025, 0.030478775216146427, 0.027160332360903858, 0.03230926019017941, 0.0433696950945763]","[-0.1892592306275445, -0.30597999660542485, -0.38998544816118, -0.557193972088089, -0.6063841356206864, -0.5598213850118436, -0.4695183526642032, -0.1522609374378677, -0.19886177712834907, -0.3081229842645767, -0.6042609611808969, -0.6965218345294913, -0.622488168514121, -0.32508594823168063, -0.16991612961135347, -0.20215865859767965, -0.4052604642333378, -0.5728056861599939, -0.6917056878515219, -0.7043728267357646, -0.4859854351630742, -0.0811413152680125, -0.055411154829315565, -0.06554020695992491, -0.343027628408437, -0.40652343048587525, -0.5598035953456723, -0.441843578262107, -0.43111903132944296]"
"[0.05, 1.644175178666513, 0.40353191151858814, -0.41, 1.7910451256256779, 0.7317127743931969, 0.05, 1.486578332716899, 0.5616004149883551, 0.65, 1.6633586362983626, 0.591475160186566]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.49, 1.49, 1.49, 1.49, 1.49, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.71, -0.48, -0.22, -0.1, 0.07, 0.22, 0.42, 0.63, -0.6, -0.22, -0.16, 0.49, 0.78, -0.64, -0.52, -0.27, -0.2, 0.12, 0.27, 0.58, 0.73, -0.65, -0.47, -0.23, -0.04, 0.15, 0.33, 0.53, 0.79]","[0.19230769230769232, 0.2835164835164835, 0.17321016166281755, 0.05007587253414264, -0.029023746701846966, -0.15447154471544716, -0.2152917505030181, -0.24615384615384617, 0.36789297658862874, 0.19420289855072465, 0.1876675603217158, -0.09623430962343096, -0.0036363636363636364, 0.2962962962962963, 0.3680555555555556, 0.24691358024691357, 0.171875, -0.07317073170731707, -0.18930957683741648, -0.24727838258164853, -0.2125984251968504, 0.3399122807017544, 0.3347778981581798, 0.23684210526315788, 0.12941176470588237, -0.11267605633802817, -0.23829787234042554, -0.2792413066385669, -0.06748466257668712]","[0.055557135971047104, 0.04495708340757071, 0.03346775084019071, 0.03890559772227361, 0.051344910113188084, 0.039839893840938806, 0.0309742779988598, 0.060109140608616406, 0.038025135978479695, 0.052813185502131946, 0.03596209068204628, 0.0643844025152361, 0.060301870221547677, 0.030634720760119746, 0.05478921439457426, 0.031081892428285463, 0.03554741156875253, 0.03247718905851522, 0.03276700979779333, 0.038211440103135694, 0.050060381116111566, 0.03114164797193686, 0.031016085696691634, 0.03360169555228805, 0.04809922575274402, 0.034041263732936526, 0.031676794043771495, 0.031170091387737395, 0.031903577574979435]","[0.2509158008213247, 0.29951282134675367, 0.18557415579175984, 0.09972441228350656, -0.03136051316707949, -0.1355998098412473, -0.2223551366111488, -0.20208748756702788, 0.3218059231071105, 0.2033741454469591, 0.15891631644704401, -0.2448218121346658, -0.09272464242918953, 0.3257028247116268, 0.3465390783672521, 0.2501491318260012, 0.2000795619101431, -0.07009250715652185, -0.17844203838809414, -0.243778613159587, -0.15264943255945362, 0.3173337409063203, 0.33476100874495895, 0.2179119453950218, 0.06483516457319148, -0.09419146547500658, -0.21069588907816195, -0.25512908881396945, -0.09774744275358047]"
"[0.63, 1.7699030032334735, 0.5618268415769758, -0.75, 1.7915456024352046, 0.5677465181984322, -0.07, 1.6222154826711757, 0.2629280471355781, -0.21, 1.7564243537194602, 0.7328760177369812]","[1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.43, 1.43, 1.43, 1.43, 1.43, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.82, 1.82, 1.82, 1.82, 1.82, 1.82, 1.82, 1.82, 1.82]","[-0.78, -0.38, -0.26, 0.04, 0.51, 0.69, -0.74, -0.32, -0.03, 0.26, 0.81, -0.76, -0.39, -0.12, 0.03, 0.33, 0.75, -0.7, -0.53, -0.44, -0.25, 0.02, 0.11, 0.45, 0.55, 0.71]","[0.568760611205433, 0.42105263157894735, 0.3566009104704097, 0.37912813738441214, 0.18796992481203006, 0.05481120584652863, 0.6583629893238434, 0.6125, 0.39574468085106385, 0.29714285714285715, -0.014341590612777053, 0.8005865102639296, 0.5560975609756098, 0.5948905109489051, 0.4807692307692308, 0.29658792650918636, 0.03300970873786408, 0.8057553956834532, 0.6666666666666666, 0.6257796257796258, 0.5966666666666667, 0.49591280653950953, 0.4010507880910683, 0.26200873362445415, 0.2066115702479339, 0.043859649122807015]","[0.03389065026098543, 0.04247586211965555, 0.03639347835179751, 0.03363220635665581, 0.03808710450892696, 0.034847776361090904, 0.03175075795011378, 0.04418864920712105, 0.0599072384919932, 0.05103797248685054, 0.036104193683514946, 0.03244943007164914, 0.041045943998455396, 0.03433692230741611, 0.04299096916419578, 0.034596200879393926, 0.04404125072360127, 0.035520702359895615, 0.03774256780481986, 0.03556493460867834, 0.03276148370899607, 0.032052207248851154, 0.038335742933845694, 0.04509454947032118, 0.03361901376056996, 0.06616288814983953]","[0.5706714018970798, 0.41931202598339823, 0.3901097549762661, 0.32571280757151194, 0.1743771762519506, 0.07416817166024695, 0.6547814887350524, 0.49718273757589, 0.42133571022911115, 0.3288930788924031, -0.027120775349209043, 0.8084010411231727, 0.6277457369555706, 0.534634657066481, 0.4827990554372619, 0.3511201518058459, 0.02884682757260513, 0.7732864018215789, 0.6826829921514599, 0.6430331003501085, 0.5714196529060948, 0.478434081656763, 0.4446560063833632, 0.2753552467244366, 0.20637310130359388, 0.07075407662206865]"
"[0.2611316615434211, 1.4659891364884419, 0.7293937000741626, 0.37620663103713214, 1.4827311261820542, 0.3424381000086699, 0.4293181554188449, 1.4821763958297145, 0.5390224770204478, -0.10179708839828282, 1.4281025650716304, 0.6897920144686434]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.62, -0.37, -0.22, 0.04, 0.2, 0.59, 0.81, -0.67, -0.57, -0.24, -0.16, 0.19, 0.22, 0.59, 0.7, -0.66, -0.37, -0.23, 0.07, 0.17, 0.47, 0.67, -0.73, -0.57, -0.27, -0.12, 0.04, 0.4, 0.48, 0.65]","[-0.10638297872340426, -0.1141732283464567, -0.100418410041841, -0.01327433628318584, 0.11653116531165311, 0.43532058492688414, 0.6132231404958678, -0.12980769230769232, -0.14213197969543148, -0.14730878186968838, -0.09865470852017937, 0.0, 0.14487632508833923, 0.4533106960950764, 0.5651135005973715, -0.04357298474945534, -0.11204188481675392, -0.15384615384615385, 0.0026109660574412533, -0.037142857142857144, 0.3087248322147651, 0.5139318885448917, -0.019027484143763214, 0.0049382716049382715, 0.0, -0.013513513513513514, -0.044167610419026046, 0.05204460966542751, 0.1291866028708134, 0.2047244094488189]","[0.032431313044418014, 0.04407769790513156, 0.04550773861554736, 0.04703189917295167, 0.05170325186501945, 0.030194271395881354, 0.03211439727491729, 0.03437543641362398, 0.03526186484173193, 0.03722491403491233, 0.03331913979650318, 0.057928444636349226, 0.05881668384340729, 0.03672754301106374, 0.028516626842992675, 0.03297357156221711, 0.03215548964306151, 0.03729323550530382, 0.03613134551957833, 0.037770366467514964, 0.03181126138966047, 0.03375090903343342, 0.04597172480673818, 0.03513599001610453, 0.06900655593423542, 0.058118511987579356, 0.033619838932748565, 0.04305463285229648, 0.04850173433585034, 0.04342809960143082]","[-0.11366215824962461, -0.13030799019985084, -0.10154762074506382, 0.00681544484354073, 0.10476173867046001, 0.4177801076602852, 0.6256511988583024, -0.11037392011052469, -0.13380494036137736, -0.11278824137373497, -0.08741113087503742, 0.09993269243848958, 0.12100404241890904, 0.4297199074945447, 0.5349808701152304, -0.09544684784493888, -0.12484397496578872, -0.10052524293299173, 0.022383317448460713, 0.08174792322565225, 0.30313264335545076, 0.47830224185581427, 0.059392607652780705, 0.0078055270070131405, -0.023834679163472868, -0.012168669888451496, 0.01727640401693442, 0.1344458834161968, 0.16782702499900365, 0.24488996957645892]"
"[0.3089000653658841, 1.6650367872284542, 0.40671448367849306, 0.22064290383277435, 1.4130271896679432, 0.5079833252439252, 0.030550555915307216, 1.6127599302838065, 0.49435835836744463, 0.19348685413027902, 1.4763508274353923, 0.3806836333578337]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.49, 1.49, 1.49, 1.49, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.96, 1.96, 1.96, 1.96]","[-0.56, -0.31, 0.09, 0.49, 0.75, -0.72, -0.17, 0.14, 0.78, -0.77, -0.62, -0.24, -0.18, 0.13, 0.31, 0.53, 0.83, -0.47, -0.15, 0.41, 0.6]","[0.11258278145695365, 0.1791907514450867, 0.22994652406417113, 0.2692307692307692, 0.29310344827586204, 0.23905723905723905, 0.32790224032586557, 0.2525458248472505, 0.3229166666666667, 0.24271844660194175, 0.26742976066597296, 0.367816091954023, 0.3700787401574803, 0.26356589147286824, 0.24449108079748164, 0.34558823529411764, 0.47041420118343197, 0.22120658135283364, 0.24727272727272728, 0.2153846153846154, 0.2788104089219331]","[0.04668539006259586, 0.033450691424229365, 0.050323142847716426, 0.06677728457412228, 0.06276977530849785, 0.05634345245480049, 0.042634240391333164, 0.030876876021770232, 0.03943447506423562, 0.05518687744679269, 0.03108314055151782, 0.049847794844517644, 0.03365413333304293, 0.0346733189214498, 0.031410094410252, 0.05689802448066685, 0.033940220666387355, 0.041697694322602445, 0.04131599290495163, 0.04282364254114285, 0.04140346311765825]","[0.14546223021820243, 0.17838310118303555, 0.1547998889925517, 0.1755092489507133, 0.2875090120670407, 0.18925847591004707, 0.28534270536265754, 0.24776603016440135, 0.4229960371503107, 0.19754316543938577, 0.2698566712307409, 0.31423318591512556, 0.3099809517325902, 0.27740920660066726, 0.271950363479381, 0.3065301424090961, 0.47544978106245844, 0.2243673874870444, 0.22898350497572956, 0.22789580010272162, 0.2593618406781033]"
"[0.21951551531867397, 1.697264296208152, 0.45717692498167334, -0.6585465459560219, 1.4425249237260753, 0.468219137446736, 0.5787227222037769, 1.635036708666239, 0.6321709971810444, 0.4057711040739125, 1.673925728429353, 0.42958342474974864]","[1.25, 1.25, 1.25, 1.25, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.7, 1.7, 1.7, 1.7, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86]","[-0.75, -0.13, 0.28, 0.59, -0.78, -0.53, -0.41, -0.07, 0.14, 0.36, 0.62, 0.73, -0.68, -0.21, 0.31, 0.51, -0.63, -0.51, -0.29, 0.14, 0.49, 0.73]","[0.6415929203539823, 0.0972972972972973, -0.2716927453769559, -0.33468559837728196, 0.748062015503876, 0.6460431654676259, 0.5359342915811088, 0.10218140068886337, -0.14594594594594595, -0.25227963525835867, -0.20915032679738563, -0.054945054945054944, 0.6915422885572139, 0.24293785310734464, -0.1558073654390935, -0.27604726100966703, 0.49056603773584906, 0.4896907216494845, 0.2883435582822086, 0.013774104683195593, -0.19754601226993865, -0.08433734939759036]","[0.036078777025599675, 0.05174086251588989, 0.036297001747526376, 0.04244040207961266, 0.02921463014080627, 0.028953652578381138, 0.038257058644842766, 0.033706352672885145, 0.04199313073087166, 0.053348512501486915, 0.05590187893063741, 0.03956158962336582, 0.036026844024847286, 0.04209623088208229, 0.05257462159007653, 0.031500224364349565, 0.05984827367114109, 0.04426382354788579, 0.03749965219464792, 0.05248140885678254, 0.0343381876714513, 0.06314664552731018]","[0.625990509148621, 0.0856162219701897, -0.2262366808140364, -0.2648361389629137, 0.7470878443609412, 0.5970128280440529, 0.4786542143465427, 0.08276627335360823, -0.1349358049635984, -0.2737151119850697, -0.24034263383710497, -0.13965782495700266, 0.6778828560258183, 0.24500977664953733, -0.23415110372515968, -0.257373967747124, 0.5597798123015533, 0.48312507068997734, 0.2893095831882336, -0.10401301972155942, -0.20416750062833408, -0.034857817772591414]"
